korpus.id,hit,task,ad.mace,ad.annotation,cutoff.mace,cutoff.annotation,loading.mace,loading.annotation,pornographic.mace,pornographic.annotation,popup.mace,popup.annotation,captcha.mace,captcha.annotation,error.mace,error.annotation
838,1833,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8215,1833,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3206,1834,1,no,-,no,-,no,-,no,-,not,-,not,-,abit,very
9165,1834,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
717,1834,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5507,1834,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1142,1834,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6035,1835,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
6438,1835,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4590,1835,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9537,1835,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7047,1835,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9447,1836,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9276,1836,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9801,1836,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7092,1836,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1817,1836,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5480,1837,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9939,1837,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8071,1837,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1419,1837,4,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
2170,1837,5,no,-,no,-,no,-,no,-,very,-,not,-,not,-
5625,1838,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7695,1838,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4649,1838,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
8197,1838,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3787,1838,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2526,1839,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9588,1839,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5485,1839,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6989,1839,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4632,1839,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4344,1840,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3642,1840,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6897,1840,3,no,-,no,-,no,-,no,-,not,-,not,-,not,very
2577,1840,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9201,1840,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9649,1841,1,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5683,1841,2,no,-,no,-,no,-,no,-,not,-,not,very,not,-
9836,1841,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4314,1841,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8063,1841,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5872,1842,1,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
8815,1842,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4517,1842,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3735,1842,4,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
2543,1842,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5442,1843,1,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
6426,1843,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
7215,1843,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7203,1843,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6379,1843,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9885,1844,1,no,-,no,-,no,-,yes,-,not,very,not,-,not,-
1916,1844,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5264,1844,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8776,1844,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4604,1844,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7641,1845,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5127,1845,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7169,1845,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4345,1845,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
400,1845,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9235,1846,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1210,1846,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2707,1846,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1708,1846,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4605,1846,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4373,1847,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8493,1847,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
1443,1847,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
155,1847,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1519,1847,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3981,1848,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2874,1848,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5324,1848,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8352,1848,4,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3650,1848,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
743,1849,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4574,1849,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
7834,1849,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
7746,1849,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6773,1849,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9807,1850,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3121,1850,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5095,1850,3,no,-,no,-,no,-,no,-,not,-,not,-,abit,-
5203,1850,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
4458,1850,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
307,1851,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4990,1851,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6638,1851,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5679,1851,4,no,-,no,-,no,-,no,-,not,-,not,very,not,-
657,1851,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3005,1852,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4470,1852,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7066,1852,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
4183,1852,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1979,1852,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
3211,1853,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
438,1853,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3761,1853,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2081,1853,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5463,1853,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7527,1854,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6147,1854,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3264,1854,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6466,1854,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2528,1854,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2864,1855,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2545,1855,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3286,1855,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3957,1855,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7137,1855,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1149,1856,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
419,1856,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7898,1856,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2120,1856,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3750,1856,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
7490,1857,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8217,1857,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4444,1857,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9755,1857,4,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
1424,1857,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1107,1858,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1459,1858,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2213,1858,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6660,1858,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5274,1858,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4638,1859,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4024,1859,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8600,1859,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
640,1859,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7962,1859,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3997,1860,1,no,-,no,-,no,-,no,-,not,-,not,-,very,-
5898,1860,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4290,1860,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5256,1860,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3788,1860,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
160,1861,1,no,-,no,-,yes,-,no,-,not,-,not,-,not,-
9575,1861,2,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
5208,1861,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2408,1861,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2419,1861,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5907,1862,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8930,1862,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8025,1862,3,no,-,no,-,no,-,no,-,not,-,not,-,very,-
4172,1862,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8260,1862,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2995,1863,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3868,1863,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6430,1863,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7282,1863,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1262,1863,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6324,1864,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9340,1864,2,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
7207,1864,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7830,1864,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8112,1864,5,no,-,no,-,no,-,no,-,not,-,not,-,not,very
4924,1865,1,no,-,no,-,no,-,no,-,very,-,not,-,not,-
6000,1865,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2811,1865,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
9194,1865,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5136,1865,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1474,1866,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2615,1866,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
617,1866,3,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
8144,1866,4,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
2677,1866,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
2752,1867,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1428,1867,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2834,1867,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7132,1867,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3000,1867,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7311,1868,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8437,1868,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
874,1868,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2859,1868,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4925,1868,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9444,1869,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7114,1869,2,no,-,no,-,no,-,no,-,not,very,not,-,not,-
3961,1869,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4436,1869,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2110,1869,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3893,1870,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1522,1870,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4936,1870,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
1848,1870,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2496,1870,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7849,1871,1,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
54,1871,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4847,1871,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6931,1871,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4837,1871,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1825,1872,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8766,1872,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8461,1872,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8274,1872,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6445,1872,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9220,1873,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
598,1873,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6448,1873,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1988,1873,4,no,-,no,-,no,-,no,-,not,abit,not,-,not,abit
9503,1873,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6142,1874,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9317,1874,2,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
7263,1874,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3240,1874,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1375,1874,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
5154,1875,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5756,1875,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8250,1875,3,no,-,no,-,no,-,no,-,not,-,not,abit,not,-
7331,1875,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5248,1875,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4525,1876,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2581,1876,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3591,1876,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4576,1876,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5401,1876,5,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
8991,1877,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6690,1877,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7997,1877,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
7582,1877,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8074,1877,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
569,1878,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1109,1878,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3417,1878,3,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9185,1878,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9316,1878,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
791,1879,1,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
7094,1879,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
541,1879,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5643,1879,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4160,1879,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
719,1880,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9393,1880,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
1553,1880,3,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
8151,1880,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
701,1880,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8324,1881,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7405,1881,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
798,1881,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8392,1881,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6401,1881,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5306,1882,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9142,1882,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2796,1882,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2476,1882,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3476,1882,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5958,1883,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7779,1883,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3985,1883,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
101,1883,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
5238,1883,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4352,1884,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9717,1884,2,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
2849,1884,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2800,1884,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6510,1884,5,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
1698,1885,1,no,-,no,-,no,-,no,yes,not,-,not,-,not,-
8009,1885,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7029,1885,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9207,1885,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2535,1885,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4043,1886,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4952,1886,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4105,1886,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2852,1886,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3842,1886,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1574,1887,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8724,1887,2,yes,-,no,-,no,-,no,-,not,-,not,-,not,-
5032,1887,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6946,1887,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3220,1887,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
815,1888,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8879,1888,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3775,1888,3,no,-,no,-,no,-,no,-,not,-,not,-,not,very
4065,1888,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3108,1888,5,no,yes,no,-,no,-,no,-,not,-,not,-,not,-
1425,1889,1,no,-,no,-,no,-,no,-,not,-,not,-,not,very
9198,1889,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
9237,1889,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9019,1889,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4202,1889,5,no,-,no,-,no,-,no,-,not,-,not,very,not,-
1653,1890,1,no,-,no,-,no,-,no,-,not,very,not,-,not,-
6435,1890,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9101,1890,3,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
8329,1890,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3459,1890,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9772,1891,1,no,-,no,-,no,-,no,-,not,-,not,-,very,not
4243,1891,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1583,1891,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4615,1891,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
856,1891,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3687,1892,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9577,1892,2,no,-,no,-,no,-,no,-,abit,-,not,-,not,-
7934,1892,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4109,1892,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8188,1892,5,no,-,no,-,no,-,yes,-,not,abit,not,-,not,-
1783,1893,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3561,1893,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1544,1893,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1197,1893,4,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
7290,1893,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1670,1894,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2574,1894,2,no,-,no,-,no,-,no,-,not,-,not,very,not,-
5524,1894,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3379,1894,4,no,-,no,-,no,-,no,-,very,-,not,-,not,-
2266,1894,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4165,1895,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6470,1895,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3699,1895,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2516,1895,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5887,1895,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5222,1896,1,no,-,no,-,no,-,no,-,very,-,not,-,not,-
9356,1896,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5300,1896,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6652,1896,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4346,1896,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7337,1897,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1947,1897,2,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
1706,1897,3,no,-,no,-,no,-,yes,-,not,-,not,-,not,abit
2556,1897,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1931,1897,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
2199,1898,1,no,-,no,-,no,-,no,-,not,-,very,-,not,-
3461,1898,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1498,1898,3,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
6074,1898,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1742,1898,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
650,1899,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3442,1899,2,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
6509,1899,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8670,1899,4,yes,no,no,-,no,-,yes,-,not,-,not,-,not,abit
914,1899,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1141,1900,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
5486,1900,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3055,1900,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
394,1900,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
462,1900,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2711,1901,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2400,1901,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9254,1901,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9490,1901,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9597,1901,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
843,1902,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1591,1902,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
4742,1902,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
132,1902,4,no,-,no,-,no,-,no,-,not,-,not,-,very,-
6498,1902,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8450,1903,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3540,1903,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
8105,1903,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1431,1903,4,no,-,yes,-,no,-,no,-,not,-,not,-,not,-
9803,1903,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
131,1904,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
6391,1904,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2444,1904,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
81,1904,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2277,1904,5,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3117,1905,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3378,1905,2,no,-,no,-,no,-,no,-,very,-,not,-,not,-
859,1905,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7322,1905,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
343,1905,5,no,-,no,yes,no,-,yes,-,not,-,not,-,not,-
1045,1906,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
2161,1906,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3181,1906,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9212,1906,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3500,1906,5,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
4556,1907,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1390,1907,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7380,1907,3,no,-,no,-,no,-,no,-,not,-,not,-,not,abit
5849,1907,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
796,1907,5,yes,no,no,-,no,-,no,-,not,-,not,-,not,-
3141,1908,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
7709,1908,2,no,-,no,-,no,-,yes,-,not,-,not,-,not,-
7994,1908,3,no,-,no,yes,no,-,no,-,not,-,not,-,not,-
3791,1908,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9015,1908,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
6864,1909,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
722,1909,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
177,1909,3,no,-,no,-,no,-,no,-,not,-,not,-,not,-
9480,1909,4,no,-,no,-,no,-,no,-,not,-,not,-,not,-
1929,1909,5,no,-,no,-,no,-,no,-,not,abit,not,-,not,-
2483,1910,1,no,-,no,-,no,-,no,-,not,-,not,-,not,-
3326,1910,2,no,-,no,-,no,-,no,-,not,-,not,-,not,-
